fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.425931,-82.0161,1.374953,-132.6469,1.016315,100.1183,0.0,8.1088,0.0,-42.6131,0.0,-169.8606
318412,SLG,10,1.221721,-21.1206,1.221511,-140.7255,1.214997,98.867,0.0,68.7694,0.0,-50.6286,0.0,-171.1389
318412,SLG,20,1.221635,-21.0992,1.221581,-140.7286,1.215019,98.8715,0.0,69.0435,0.0,-50.6458,0.0,-171.0674
318412,SLG,30,1.221606,-21.092,1.221604,-140.7296,1.215027,98.873,0.0,68.9174,0.0,-50.5955,0.0,-171.1366
318412,SLG,40,1.221592,-21.0885,1.221616,-140.7302,1.21503,98.8737,0.0,68.9911,0.0,-50.6258,0.0,-171.0328
318412,LL,0,0.372975,-110.4309,0.262437,-160.7963,1.110363,105.7993,0.0,-20.3034,0.0,-70.7943,0.0,-164.1599
318412,LL,10,1.221676,-21.1296,1.221683,-140.7685,1.214855,98.8734,0.0,68.9088,0.0,-50.6617,0.0,-171.2034
318412,LL,20,1.221612,-21.1037,1.221667,-140.7501,1.214948,98.8747,0.0,68.7767,0.0,-50.4456,0.0,-171.1844
318412,LL,30,1.221591,-21.095,1.221662,-140.744,1.214979,98.8751,0.0,68.9077,0.0,-50.7363,0.0,-171.0912
318412,LL,40,1.22158,-21.0907,1.221659,-140.7409,1.214995,98.8753,0.0,68.9162,0.0,-50.6617,0.0,-171.1366
318412,3LG,0,0.167839,-95.8997,0.167745,144.333,0.167232,23.917,0.0,-5.8035,0.0,-125.6206,0.0,114.0013
318412,3LG,10,1.221535,-21.1234,1.221638,-140.7773,1.215028,98.8303,0.0,68.9026,0.0,-50.7793,0.0,-171.0437
318412,3LG,20,1.221542,-21.1006,1.221645,-140.7545,1.215035,98.8531,0.0,68.8838,0.0,-50.9374,0.0,-171.1366
318412,3LG,30,1.221544,-21.093,1.221647,-140.7469,1.215037,98.8607,0.0,68.8398,0.0,-50.7754,0.0,-171.2166
318412,3LG,40,1.221545,-21.0892,1.221648,-140.7431,1.215038,98.8645,0.0,68.802,0.0,-50.6542,0.0,-171.1952
243937,SLG,0,0.60444,-96.9971,1.837267,-159.2538,1.638217,124.7119,0.0,-7.1513,0.0,-69.2105,0.0,-145.3016
243937,SLG,10,1.215653,-21.3972,1.226639,-140.8353,1.214458,99.1309,0.0,68.6662,0.0,-50.8742,0.0,-170.8377
243937,SLG,20,1.218591,-21.2378,1.224154,-140.7836,1.214742,99.0038,0.0,68.6908,0.0,-50.6334,0.0,-170.9637
243937,SLG,30,1.219575,-21.1845,1.223322,-140.7664,1.21484,98.9612,0.0,68.8136,0.0,-50.9652,0.0,-171.0347
243937,SLG,40,1.220068,-21.1578,1.222905,-140.7577,1.21489,98.9399,0.0,68.7947,0.0,-50.7118,0.0,-171.1129
243937,LL,0,0.310413,-129.2165,0.306969,-142.6286,1.63627,102.1965,0.0,-39.0541,0.0,-52.5752,0.0,-167.7529
243937,LL,10,1.215066,-21.1439,1.220697,-141.153,1.219407,99.027,0.0,68.8113,0.0,-51.0849,0.0,-170.918
243937,LL,20,1.218289,-21.1108,1.221176,-140.9433,1.217233,98.9521,0.0,68.9249,0.0,-50.8774,0.0,-170.9401
243937,LL,30,1.219371,-21.0997,1.221335,-140.8729,1.216505,98.9269,0.0,68.9725,0.0,-50.7804,0.0,-170.9621
243937,LL,40,1.219914,-21.0942,1.221414,-140.8377,1.21614,98.9142,0.0,68.9612,0.0,-50.9864,0.0,-171.0565
243937,3LG,0,0.04152,-79.398,0.041497,160.8203,0.041375,40.4226,0.0,10.6709,0.0,-109.1448,0.0,130.4134
