fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.125362,-117.1573,1.036379,-151.5965,1.034585,88.703,7.0636,-78.4219,16.0711,-163.0146,17.169,42.4745
318412,SLG,10,1.026972,-31.3923,1.031958,-151.0322,1.024082,88.8401,17.402,-59.1767,18.6832,-179.1274,17.3959,60.861
318412,SLG,20,1.026978,-31.3694,1.031961,-151.0322,1.024079,88.8399,17.4018,-59.1697,18.6831,-179.1196,17.3961,60.8684
318412,SLG,30,1.02698,-31.3617,1.031961,-151.0322,1.024078,88.8399,17.4017,-59.1673,18.6831,-179.117,17.3962,60.8708
318412,SLG,40,1.026981,-31.3579,1.031962,-151.0322,1.024078,88.8398,17.4016,-59.1661,18.6831,-179.1157,17.3962,60.872
318412,LL,0,0.118753,-113.5952,0.133186,123.2929,1.03557,88.3289,8.9581,-120.4183,4.1269,-129.9021,13.1824,57.0768
318412,LL,10,1.026975,-31.392,1.031944,-151.0781,1.024078,88.8402,17.4016,-59.1913,18.6837,-179.1439,17.3961,60.8442
318412,LL,20,1.02698,-31.3692,1.031954,-151.0551,1.024077,88.84,17.4016,-59.177,18.6834,-179.1278,17.3962,60.86
318412,LL,30,1.026981,-31.3616,1.031957,-151.0475,1.024077,88.8399,17.4016,-59.1722,18.6833,-179.1225,17.3962,60.8652
318412,LL,40,1.026982,-31.3578,1.031958,-151.0437,1.024077,88.8399,17.4015,-59.1698,18.6832,-179.1198,17.3962,60.8678
318412,3LG,0,0.128418,-113.5333,0.12906,126.7864,0.128054,6.6699,2.1752,-141.2508,2.3521,98.7526,2.1772,-21.4331
318412,3LG,10,1.02697,-31.392,1.031949,-151.0778,1.024063,88.7941,17.4018,-59.2082,18.6833,-179.1574,17.3966,60.8301
318412,3LG,20,1.026977,-31.3692,1.031956,-151.055,1.02407,88.8169,17.4016,-59.1854,18.6832,-179.1346,17.3964,60.8529
318412,3LG,30,1.02698,-31.3616,1.031958,-151.0474,1.024072,88.8246,17.4016,-59.1778,18.6831,-179.127,17.3964,60.8605
318412,3LG,40,1.026981,-31.3578,1.03196,-151.0436,1.024073,88.8284,17.4016,-59.174,18.6831,-179.1232,17.3964,60.8643
243937,SLG,0,0.008211,93.4892,1.32389,173.157,1.726258,102.6775,16.4517,-71.8055,17.7478,175.6474,18.8926,53.4521
243937,SLG,10,1.020356,-31.5012,1.034271,-151.2898,1.027037,89.0823,17.4114,-59.2171,18.6877,-179.1884,17.4028,60.8243
243937,SLG,20,1.023661,-31.424,1.033121,-151.1615,1.025556,88.9617,17.4065,-59.1899,18.6854,-179.1502,17.3996,60.8499
243937,SLG,30,1.024767,-31.3982,1.032736,-151.1185,1.025063,88.9212,17.4048,-59.1808,18.6846,-179.1374,17.3985,60.8585
243937,SLG,40,1.02532,-31.3853,1.032543,-151.0969,1.024817,88.9009,17.404,-59.1763,18.6842,-179.131,17.3979,60.8628
243937,LL,0,0.023773,-43.8839,0.034476,98.404,1.472123,83.5866,11.6044,-122.9408,10.5197,-125.6847,22.1616,55.7854
243937,LL,10,1.023295,-31.2601,1.027691,-151.442,1.029297,88.8257,17.4179,-59.2679,18.7054,-179.2483,17.41,60.762
