fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.266318,-88.726,1.182138,-139.2434,0.998355,96.0148,4.3068,-69.0127,7.8615,-156.5847,9.1225,51.5591
318412,SLG,10,1.108216,-24.6539,1.108523,-144.35,1.105108,95.3934,8.5415,-52.4945,8.5604,-172.4676,8.5544,67.4089
318412,SLG,20,1.108174,-24.632,1.108561,-144.3517,1.105117,95.3959,8.5415,-52.4793,8.5614,-172.4639,8.5535,67.4128
318412,SLG,30,1.108161,-24.6247,1.108574,-144.3523,1.105121,95.3968,8.5415,-52.4742,8.5618,-172.4627,8.5531,67.414
318412,SLG,40,1.108154,-24.621,1.10858,-144.3525,1.105122,95.3972,8.5415,-52.4717,8.5619,-172.4621,8.553,67.4147
318412,LL,0,0.244604,-110.8412,0.16339,178.2751,1.047385,99.1791,5.1637,-112.4244,2.6056,-122.4356,7.7429,64.2219
318412,LL,10,1.108196,-24.6591,1.108606,-144.3939,1.105032,95.3969,8.5434,-52.5023,8.5604,-172.498,8.5525,67.4014
318412,LL,20,1.108164,-24.6346,1.108602,-144.3736,1.105079,95.3977,8.5425,-52.4832,8.5614,-172.4791,8.5525,67.409
318412,LL,30,1.108154,-24.6264,1.108601,-144.3669,1.105095,95.3979,8.5422,-52.4768,8.5617,-172.4728,8.5525,67.4116
318412,LL,40,1.108149,-24.6223,1.108601,-144.3635,1.105103,95.3981,8.542,-52.4736,8.5619,-172.4697,8.5525,67.4128
318412,3LG,0,0.142604,-101.8643,0.142604,138.3414,0.142368,18.0639,1.2066,-129.7183,1.2101,110.2989,1.2087,-9.8528
318412,3LG,10,1.10812,-24.6557,1.108586,-144.399,1.105114,95.3529,8.5414,-52.5097,8.5623,-172.5058,8.5524,67.371
318412,3LG,20,1.108127,-24.6329,1.108593,-144.3762,1.105121,95.3757,8.5415,-52.4869,8.5624,-172.483,8.5525,67.3938
318412,3LG,30,1.108129,-24.6253,1.108595,-144.3686,1.105123,95.3833,8.5415,-52.4793,8.5624,-172.4754,8.5525,67.4014
318412,3LG,40,1.10813,-24.6215,1.108596,-144.3648,1.105124,95.3871,8.5415,-52.4755,8.5624,-172.4716,8.5525,67.4052
243937,SLG,0,0.304683,-94.7315,1.526522,-168.726,1.617136,115.2337,8.5899,-60.1686,8.8722,-177.4758,9.0872,59.6574
243937,SLG,10,1.102201,-24.855,1.112158,-144.519,1.106134,95.641,8.5344,-52.5756,8.5535,-172.4671,8.5579,67.3679
243937,SLG,20,1.105159,-24.7328,1.110385,-144.4365,1.105626,95.5202,8.538,-52.52,8.5579,-172.4637,8.5552,67.3922
243937,SLG,30,1.106148,-24.6919,1.109791,-144.4088,1.105459,95.4798,8.5391,-52.5014,8.5594,-172.4626,8.5543,67.4003
243937,SLG,40,1.106644,-24.6715,1.109494,-144.395,1.105375,95.4595,8.5397,-52.4921,8.5602,-172.462,8.5539,67.4044
243937,LL,0,0.160206,-123.1074,0.148857,-145.5237,1.513475,95.1007,5.5888,-115.3156,5.5178,-118.5767,11.1022,63.0642
243937,LL,10,1.103207,-24.6133,1.106213,-144.7629,1.109661,95.4748,8.5399,-52.6253,8.5462,-172.5798,8.5489,67.3608
