fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.128089,-115.0878,1.042481,-151.0277,1.041279,88.9463,3.5819,-78.1092,7.41,-161.3837,8.5997,43.0509
318412,SLG,10,1.037063,-31.1149,1.04048,-150.8463,1.035887,89.0775,8.6246,-58.9144,8.6184,-178.9194,8.6209,61.1189
318412,SLG,20,1.037069,-31.0921,1.040482,-150.8463,1.035885,89.0774,8.6245,-58.9073,8.6184,-178.911,8.621,61.1262
318412,SLG,30,1.037071,-31.0845,1.040483,-150.8463,1.035884,89.0774,8.6245,-58.905,8.6184,-178.9082,8.621,61.1287
318412,SLG,40,1.037072,-31.0807,1.040483,-150.8463,1.035884,89.0773,8.6245,-58.9038,8.6183,-178.9068,8.621,61.1299
318412,LL,0,0.124359,-113.2378,0.132033,125.2698,1.041179,88.8155,4.5418,-120.0088,2.1653,-127.7224,6.6938,57.5027
318412,LL,10,1.037065,-31.1148,1.040467,-150.892,1.035882,89.0774,8.6245,-58.929,8.6186,-178.9336,8.6209,61.1022
318412,LL,20,1.03707,-31.092,1.040476,-150.8691,1.035883,89.0774,8.6244,-58.9146,8.6185,-178.9181,8.621,61.1179
318412,LL,30,1.037072,-31.0844,1.040479,-150.8615,1.035883,89.0774,8.6244,-58.9098,8.6184,-178.9129,8.621,61.1231
318412,LL,40,1.037072,-31.0806,1.04048,-150.8577,1.035883,89.0773,8.6244,-58.9074,8.6184,-178.9104,8.621,61.1257
318412,3LG,0,0.129437,-113.1073,0.12988,127.1185,0.129291,7.0509,1.0969,-140.8697,1.0996,99.1185,1.098,-20.9941
318412,3LG,10,1.037061,-31.1149,1.040471,-150.8919,1.035869,89.0317,8.6245,-58.9458,8.6184,-178.9482,8.6212,61.088
318412,3LG,20,1.037068,-31.092,1.040478,-150.8691,1.035876,89.0545,8.6245,-58.923,8.6184,-178.9254,8.6211,61.1108
318412,3LG,30,1.03707,-31.0844,1.04048,-150.8614,1.035878,89.0621,8.6244,-58.9154,8.6184,-178.9178,8.6211,61.1184
318412,3LG,40,1.037071,-31.0806,1.040481,-150.8576,1.03588,89.0659,8.6244,-58.9116,8.6184,-178.914,8.6211,61.1222
243937,SLG,0,0.003631,-27.0717,1.329598,173.9199,1.731306,103.0449,8.2386,-71.0145,8.2049,178.4939,9.3738,53.9091
243937,SLG,10,1.030525,-31.2228,1.042775,-151.1009,1.038803,89.3159,8.6292,-58.9544,8.6219,-178.9647,8.6242,61.0822
243937,SLG,20,1.033791,-31.1462,1.041634,-150.974,1.037343,89.1972,8.6268,-58.9274,8.6201,-178.9337,8.6226,61.1078
243937,SLG,30,1.034883,-31.1206,1.041251,-150.9315,1.036856,89.1574,8.626,-58.9184,8.6195,-178.9234,8.6221,61.1164
243937,SLG,40,1.03543,-31.1078,1.04106,-150.9102,1.036613,89.1374,8.6256,-58.9139,8.6192,-178.9182,8.6218,61.1206
243937,LL,0,0.026262,-58.7108,0.029864,107.6705,1.481482,84.1074,5.886,-122.5162,5.3605,-125.1767,11.2434,56.2157
243937,LL,10,1.033434,-30.985,1.036259,-151.2525,1.041044,89.062,8.6323,-59.0056,8.6266,-179.0191,8.6277,61.0203
243937,LL,20,1.035243,-31.0267,1.038364,-151.05,1.038478,89.0698,8.6284,-58.953,8.6225,-178.961,8.6244,61.0768
243937,LL,30,1.035851,-31.0408,1.039069,-150.9822,1.037616,89.0723,8.627,-58.9354,8.6211,-178.9415,8.6233,61.0957
243937,LL,40,1.036156,-31.0479,1.039422,-150.9483,1.037184,89.0736,8.6264,-58.9267,8.6204,-178.9318,8.6227,61.1052
243937,3LG,0,0.032212,-96.0356,0.032306,144.1909,0.032166,24.1067,0.2729,-123.8039,0.2736,116.1834,0.2732,-3.9249
243937,3LG,10,1.035713,-31.2384,1.039121,-151.0149,1.034517,88.9082,8.6359,-59.0682,8.6298,-179.0705,8.6326,60.9657
243937,3LG,20,1.036395,-31.1539,1.039803,-150.9306,1.035201,88.9927,8.6302,-58.9843,8.6241,-178.9866,8.6268,61.0496
243937,3LG,30,1.036621,-31.1257,1.040031,-150.9025,1.035428,89.0209,8.6282,-58.9563,8.6222,-178.9586,8.6249,61.0776
243937,3LG,40,1.036735,-31.1116,1.040144,-150.8884,1.035542,89.035,8.6273,-58.9423,8.6212,-178.9446,8.6239,61.0916
157347,SLG,0,0.410415,-24.1242,1.093368,-169.1326,1.346557,96.0743,9.0913,-63.8599,9.0891,-179.6818,9.6581,58.2404
157347,SLG,10,1.028665,-31.5517,1.045424,-151.0713,1.037032,89.4284,8.633,-59.0131,8.6247,-179.0326,8.6263,61.025
157347,SLG,20,1.032868,-31.3126,1.042982,-150.9587,1.036433,89.2542,8.6287,-58.9571,8.6215,-178.968,8.6236,61.0788
157347,SLG,30,1.03427,-31.2319,1.042156,-150.9212,1.036244,89.1955,8.6272,-58.9383,8.6204,-178.9463,8.6228,61.0969
157347,SLG,40,1.034971,-31.1914,1.04174,-150.9025,1.036151,89.1661,8.6265,-58.9288,8.6199,-178.9354,8.6223,61.106
157347,LL,0,0.50714,-33.227,0.344857,-162.0274,1.256561,84.0971,6.9216,-90.2927,5.9894,-157.8147,10.7462,58.7095
157347,LL,10,1.02983,-31.1994,1.037009,-151.5506,1.041923,89.2012,8.6381,-59.1224,8.6331,-179.1467,8.6324,60.8945
157347,LL,20,1.033412,-31.1356,1.038779,-151.2007,1.03892,89.1416,8.6312,-59.0119,8.6256,-179.0253,8.6267,61.0133
157347,LL,30,1.034624,-31.1138,1.039355,-151.0831,1.037912,89.1207,8.6289,-58.9748,8.6232,-178.9846,8.6248,61.0532
157347,LL,40,1.035233,-31.1028,1.03964,-151.0241,1.037406,89.1101,8.6278,-58.9562,8.622,-178.9641,8.6238,61.0733
157347,3LG,0,0.445706,-42.9485,0.447033,-162.7298,0.445122,77.1924,3.7766,-70.7194,3.7853,169.2667,3.7802,49.1594
157347,3LG,10,1.034721,-31.4252,1.038132,-151.2019,1.033532,88.7213,8.6443,-59.2544,8.6382,-179.2567,8.641,60.7796
157347,3LG,20,1.035906,-31.2478,1.039316,-151.0246,1.034716,88.8987,8.6343,-59.0779,8.6282,-179.0802,8.6309,60.956
157347,3LG,30,1.036297,-31.1884,1.039707,-150.9653,1.035107,88.9581,8.631,-59.0188,8.6249,-179.0211,8.6276,61.0151
157347,3LG,40,1.036492,-31.1587,1.039902,-150.9356,1.035301,88.9879,8.6293,-58.9892,8.6232,-178.9915,8.626,61.0447
298162,SLG,0,0.004914,153.8839,1.228284,-171.8577,1.40062,101.697,6.8956,-67.9376,8.3188,-172.6685,9.3584,52.7797
298162,SLG,10,1.021038,-32.5225,1.052879,-151.0693,1.033364,89.7879,8.6482,-59.2028,8.636,-179.2533,8.6355,60.8425
298162,SLG,20,1.029079,-31.8013,1.046754,-150.9549,1.034512,89.4339,8.636,-59.0534,8.6269,-179.0792,8.6281,60.9861
298162,SLG,30,1.031749,-31.5585,1.04468,-150.918,1.034943,89.3153,8.6321,-59.0027,8.624,-179.0206,8.6257,61.0348
298162,SLG,40,1.033083,-31.4366,1.043637,-150.8998,1.035169,89.2559,8.6301,-58.9773,8.6226,-178.9912,8.6245,61.0593
298162,LL,0,0.002945,-14.3398,0.008885,92.3036,1.351753,86.1291,4.9824,-121.5857,4.8806,-121.9987,9.8629,58.2099
298162,LL,10,1.018456,-31.8053,1.036719,-152.5116,1.045731,89.5531,8.662,-59.5008,8.6586,-179.5606,8.6524,60.4889
298162,LL,20,1.027662,-31.4435,1.038734,-151.6838,1.040789,89.3237,8.6429,-59.2023,8.6382,-179.2339,8.6364,60.8089
298162,LL,30,1.030777,-31.3202,1.039348,-151.4057,1.039148,89.2435,8.6366,-59.102,8.6315,-179.1239,8.6312,60.9166
298162,LL,40,1.032343,-31.258,1.039643,-151.2662,1.03833,89.2026,8.6335,-59.0517,8.6282,-179.0688,8.6286,60.9707
298162,3LG,0,0.005848,-101.5708,0.005859,138.5922,0.005841,18.5274,0.0495,-129.3768,0.0496,110.6032,0.0496,-9.485
298162,3LG,10,1.030692,-32.0314,1.034131,-151.81,1.029552,88.1151,8.6785,-59.8583,8.6722,-179.8605,8.6751,60.1761
298162,3LG,20,1.03391,-31.5517,1.037336,-151.3295,1.032745,88.5948,8.6511,-59.3807,8.645,-179.3829,8.6477,60.6535
298162,3LG,30,1.034971,-31.3912,1.038391,-151.1688,1.033798,88.7554,8.6421,-59.2208,8.636,-179.2231,8.6388,60.8132
298162,3LG,40,1.035499,-31.3108,1.038917,-151.0882,1.034321,88.8357,8.6377,-59.1408,8.6316,-179.1431,8.6343,60.8932
165448,SLG,0,0.004793,153.591,1.233024,-171.4899,1.393051,101.9116,6.8732,-67.2936,8.353,-172.5788,9.3136,52.8085
165448,SLG,10,1.020205,-32.6483,1.053856,-151.0611,1.032757,89.8311,8.6501,-59.2257,8.6374,-179.2801,8.6367,60.8205
165448,SLG,20,1.028671,-31.865,1.04725,-150.9501,1.03419,89.4554,8.6369,-59.0651,8.6276,-179.0927,8.6287,60.9748
165448,SLG,30,1.031479,-31.6011,1.045013,-150.9147,1.034725,89.3296,8.6327,-59.0106,8.6244,-179.0297,8.6261,61.0272
165448,SLG,40,1.032881,-31.4687,1.043887,-150.8973,1.035004,89.2666,8.6306,-58.9832,8.6229,-178.998,8.6248,61.0536
165448,LL,0,0.00276,-10.9679,0.008402,91.7912,1.350103,86.3134,4.9709,-121.4176,4.8761,-121.7976,9.847,58.3942
165448,LL,10,1.017007,-31.8866,1.036833,-152.6281,1.046115,89.6027,8.665,-59.5469,8.6617,-179.6109,8.655,60.4397
165448,LL,20,1.026928,-31.4854,1.038815,-151.7424,1.040969,89.3496,8.6443,-59.2256,8.6397,-179.2593,8.6376,60.7839
165448,LL,30,1.030285,-31.3484,1.039407,-151.4448,1.039266,89.261,8.6376,-59.1176,8.6325,-179.141,8.632,60.8999
165448,LL,40,1.031973,-31.2793,1.03969,-151.2956,1.038417,89.2159,8.6342,-59.0634,8.6289,-179.0816,8.6292,60.9581
165448,3LG,0,0.005429,-101.6242,0.005439,138.5324,0.005423,18.47,0.046,-129.4338,0.0461,110.5454,0.046,-9.5409
165448,3LG,10,1.030199,-32.1053,1.033645,-151.8844,1.029069,88.0412,8.6826,-59.9321,8.6764,-179.9342,8.6792,60.1024
165448,3LG,20,1.033668,-31.5889,1.037097,-151.367,1.032509,88.5577,8.6531,-59.4178,8.647,-179.42,8.6498,60.6164
