fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.131045,-112.1437,1.04742,-149.8912,1.04694,89.7557,942307.4202,-112.1581,2139.9249,31.5533,1549.2452,-93.6579
318412,SLG,10,1.048963,-30.1296,1.048965,-150.0835,1.048985,89.9157,978.8865,142.7955,1761.5072,25.9935,1721.1252,-94.2545
318412,SLG,20,1.048969,-30.1068,1.048966,-150.0835,1.048983,89.9158,1354.2307,144.7851,1761.6208,25.9884,1721.2028,-94.2487
318412,SLG,30,1.048971,-30.0993,1.048967,-150.0835,1.048983,89.9158,1479.5811,145.2264,1761.6588,25.9867,1721.2287,-94.2468
318412,SLG,40,1.048972,-30.0955,1.048967,-150.0835,1.048983,89.9158,1542.2842,145.4206,1761.6777,25.9858,1721.2416,-94.2458
318412,LL,0,0.130775,-112.3285,0.130769,128.0449,1.04537,89.9258,940594.4825,-112.3088,941057.9435,128.0053,1558.2752,-87.1446
318412,LL,10,1.048965,-30.1297,1.048953,-150.1289,1.048982,89.9157,978.7459,142.7744,1009.7634,23.017,1720.8971,-94.2441
318412,LL,20,1.04897,-30.1069,1.04896,-150.1062,1.048982,89.9157,1354.1548,144.7776,1385.3297,24.8964,1721.0888,-94.2435
318412,LL,30,1.048971,-30.0993,1.048963,-150.0986,1.048982,89.9158,1479.5296,145.2218,1510.7355,25.3176,1721.1526,-94.2433
318412,LL,40,1.048972,-30.0955,1.048964,-150.0948,1.048982,89.9158,1542.2454,145.4172,1573.4647,25.5035,1721.1846,-94.2432
318412,3LG,0,0.130526,-112.1428,0.130527,127.8573,0.130527,7.857,939336.1171,-112.1435,939333.1921,127.8566,939337.6178,7.8565
318412,3LG,10,1.048962,-30.1297,1.048956,-150.1291,1.04897,89.8702,978.507,142.7919,1009.6215,22.9966,969.5851,-97.5266
318412,3LG,20,1.048969,-30.1069,1.048962,-150.1063,1.048976,89.893,1354.04,144.7841,1385.2533,24.8891,1344.9355,-95.4324
318412,3LG,30,1.048971,-30.0993,1.048964,-150.0986,1.048978,89.9006,1479.4536,145.2258,1510.6839,25.3131,1470.3108,-94.9695
318412,3LG,40,1.048971,-30.0955,1.048965,-150.0948,1.048979,89.9044,1542.1886,145.4201,1573.4258,25.5003,1533.0292,-94.7661
243937,SLG,0,1.007451,-36.4294,1.049791,-150.0226,1.04789,89.9201,108002.9524,-52.7023,2994.9409,6.081,2339.9814,-64.3729
243937,SLG,10,1.048976,-30.13,1.048968,-150.0829,1.048974,89.9156,972.9116,142.0422,1771.3312,25.9062,1718.5372,-93.9323
243937,SLG,20,1.048976,-30.1071,1.048968,-150.0832,1.048978,89.9157,1349.8483,144.4968,1766.5495,25.9447,1719.8916,-94.0873
243937,SLG,30,1.048975,-30.0995,1.048968,-150.0833,1.048979,89.9158,1476.3631,145.0472,1764.9482,25.9576,1720.3507,-94.1391
