fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.141522,-115.0455,1.064837,-149.7192,1.045868,90.7404,1185.7571,79.3651,2139.9249,31.5533,1549.2452,-93.6579
318412,SLG,10,1.052293,-29.8757,1.052639,-149.8086,1.0522,90.1893,1730.8446,145.8761,1761.5072,25.9935,1721.1252,-94.2545
318412,SLG,20,1.052295,-29.8527,1.052639,-149.8089,1.052204,90.1894,1730.6633,145.8982,1761.6209,25.9884,1721.2029,-94.2487
318412,SLG,30,1.052295,-29.8451,1.052638,-149.809,1.052205,90.1894,1730.6028,145.9056,1761.6588,25.9867,1721.2287,-94.2468
318412,SLG,40,1.052296,-29.8413,1.052638,-149.809,1.052206,90.1894,1730.5726,145.9093,1761.6777,25.9858,1721.2416,-94.2458
318412,LL,0,0.132039,-116.3194,0.140417,130.7314,1.053773,90.7215,980.2548,48.3693,775.769,5.1155,1558.2752,-87.1446
318412,LL,10,1.052284,-29.8759,1.052635,-149.8545,1.052201,90.1898,1730.6865,145.8644,1761.8728,25.9492,1720.8972,-94.2441
318412,LL,20,1.05229,-29.8528,1.052637,-149.8318,1.052204,90.1896,1730.5843,145.8923,1761.8039,25.9662,1721.0888,-94.2435
318412,LL,30,1.052293,-29.8452,1.052637,-149.8243,1.052206,90.1896,1730.5501,145.9017,1761.7808,25.9719,1721.1526,-94.2433
318412,LL,40,1.052294,-29.8413,1.052637,-149.8205,1.052206,90.1896,1730.533,145.9063,1761.7693,25.9747,1721.1846,-94.2432
318412,3LG,0,0.131198,-111.6323,0.13122,128.3897,0.131176,8.3782,397.0275,69.4374,401.0056,-50.5777,395.6116,-170.9047
318412,3LG,10,1.052285,-29.8754,1.052626,-149.8547,1.052196,90.1439,1730.4621,145.8747,1761.7146,25.9377,1721.2608,-94.2885
318412,3LG,20,1.052291,-29.8526,1.052632,-149.8319,1.052202,90.1667,1730.4721,145.8975,1761.7248,25.9605,1721.2707,-94.2657
318412,3LG,30,1.052293,-29.845,1.052634,-149.8243,1.052204,90.1743,1730.4753,145.9051,1761.7281,25.9681,1721.274,-94.2581
318412,3LG,40,1.052294,-29.8412,1.052635,-149.8205,1.052205,90.1781,1730.4769,145.9089,1761.7298,25.9719,1721.2756,-94.2543
243937,SLG,0,0.015082,-53.5139,1.350043,175.9486,1.734498,104.6811,108002.9524,-52.7023,2994.9408,6.081,2339.9814,-64.3729
243937,SLG,10,1.045686,-29.9892,1.055151,-150.0624,1.055007,90.4338,972.9117,142.0422,1771.3313,25.9062,1718.5372,-93.9324
243937,SLG,20,1.048982,-29.9097,1.053899,-149.9362,1.053606,90.3123,1349.8482,144.4968,1766.5494,25.9447,1719.8916,-94.0873
243937,SLG,30,1.050085,-29.8831,1.05348,-149.894,1.05314,90.2715,1476.3631,145.0472,1764.9481,25.9576,1720.3507,-94.1391
243937,SLG,40,1.050637,-29.8698,1.05327,-149.8728,1.052907,90.2511,1539.7609,145.2904,1764.1461,25.964,1720.5817,-94.165
243937,LL,0,0.031808,-70.1074,0.024701,121.3243,1.495357,85.7265,228913.9402,-69.8797,177574.8598,121.0349,2374.6951,-91.181
243937,LL,10,1.048491,-29.7448,1.048549,-150.222,1.057476,90.1806,968.0325,142.3736,1011.0029,22.3219,1727.9488,-94.0092
243937,LL,20,1.050381,-29.7868,1.050586,-150.0163,1.054857,90.1852,1347.9268,144.6569,1385.1294,24.5884,1724.6257,-94.125
243937,LL,30,1.051017,-29.8011,1.051269,-149.9474,1.053977,90.1867,1475.1948,145.1527,1510.4254,25.1183,1723.5131,-94.1641
243937,LL,40,1.051336,-29.8082,1.05161,-149.9129,1.053536,90.1874,1538.9268,145.3691,1573.1665,25.356,1722.9558,-94.1837
243937,3LG,0,0.032458,-95.1188,0.032458,144.8809,0.032457,24.882,233584.1246,-95.1192,233580.6922,144.8804,233581.4644,24.8817
243937,3LG,10,1.05097,-29.998,1.051308,-149.9777,1.050885,90.021,975.3281,142.4564,1006.1814,22.6508,966.5511,-97.8791
243937,3LG,20,1.051634,-29.9139,1.051974,-149.8935,1.051547,90.1052,1352.1523,144.6474,1383.2324,24.748,1343.1129,-95.5751
243937,3LG,30,1.051855,-29.8859,1.052195,-149.8654,1.051768,90.1333,1478.1338,145.1391,1509.2747,25.2237,1469.0334,-95.0598
243937,3LG,40,1.051966,-29.8719,1.052306,-149.8513,1.051878,90.1473,1541.1762,145.3566,1572.346,25.4347,1532.0482,-94.8322
157347,SLG,0,0.738681,-16.4757,0.982489,-164.7105,1.324029,91.7565,38172.343,-82.1624,2332.258,9.6408,2051.5287,-80.7803
157347,SLG,10,1.045787,-29.9963,1.055214,-150.0545,1.054849,90.433,977.5545,141.6528,1774.1111,26.1053,1711.9207,-93.9549
157347,SLG,20,1.049033,-29.9146,1.053948,-149.9322,1.053517,90.3126,1351.297,144.2469,1767.9457,26.0464,1716.5348,-94.0996
157347,SLG,30,1.050119,-29.8867,1.053517,-149.8912,1.053078,90.2719,1477.1266,144.8728,1765.8799,26.0258,1718.102,-94.1476
157347,SLG,40,1.050663,-29.8726,1.053299,-149.8707,1.05286,90.2514,1540.2569,145.1572,1764.8453,26.0154,1718.891,-94.1715
157347,LL,0,0.85574,-25.114,0.61926,-148.59,1.187778,83.2957,62706.1442,-74.422,56117.7579,130.3873,2191.6454,-96.0136
157347,LL,10,1.048478,-29.752,1.048691,-150.2212,1.057376,90.186,969.4681,141.7574,1013.9927,22.1822,1724.1221,-93.8312
157347,LL,20,1.050353,-29.7912,1.050681,-150.0171,1.054816,90.1892,1346.8499,144.3572,1386.8613,24.4498,1722.6415,-94.0345
157347,LL,30,1.050993,-29.8041,1.051338,-149.9482,1.053952,90.1896,1474.0759,144.9545,1511.6289,25.0156,1722.1738,-94.1034
157347,LL,40,1.051316,-29.8106,1.051664,-149.9136,1.053518,90.1897,1537.9366,145.2211,1574.0873,25.2756,1721.9451,-94.1381
157347,3LG,0,0.752801,-31.7842,0.75283,-151.78,0.752767,88.218,67006.8665,-92.719,67002.1758,147.2784,67005.4871,27.2868
157347,3LG,10,1.050989,-29.9987,1.051331,-149.9787,1.05091,90.0203,975.0341,142.1123,1005.9393,22.2987,966.4212,-98.2205
157347,3LG,20,1.051648,-29.9146,1.051989,-149.8942,1.051564,90.1046,1351.3137,144.4643,1382.42,24.5621,1342.361,-95.7575
157347,3LG,30,1.051865,-29.8864,1.052207,-149.8659,1.05178,90.1328,1477.4199,145.0155,1508.5786,25.0985,1468.3781,-95.183
157347,3LG,40,1.051973,-29.8722,1.052315,-149.8518,1.051887,90.1469,1540.5826,145.2634,1571.766,25.3403,1531.4989,-94.9251
298162,SLG,0,0.859807,-20.6454,0.98202,-158.6969,1.225633,90.3607,24769.4971,-92.3943,2686.9543,15.0255,1811.3249,-69.3242
298162,SLG,10,1.045987,-30.0313,1.055615,-150.0344,1.05433,90.4421,978.5902,139.0692,1783.895,26.6393,1692.9689,-93.9546
298162,SLG,20,1.049146,-29.9332,1.054162,-149.9216,1.053242,90.3175,1350.9541,143.2101,1772.7285,26.32,1706.9714,-94.1055
298162,SLG,30,1.050197,-29.8993,1.053662,-149.884,1.052891,90.2752,1476.768,144.2196,1769.0411,26.2098,1711.7075,-94.1528
298162,SLG,40,1.050722,-29.8822,1.053409,-149.8653,1.052718,90.2539,1539.9453,144.6798,1767.2057,26.1539,1714.0882,-94.1759
298162,LL,0,0.935901,-25.7778,0.777083,-146.7693,1.127026,84.9916,39475.5466,-83.183,35698.9045,122.5964,2177.7233,-88.4879
298162,LL,10,1.048186,-29.7764,1.049278,-150.2367,1.057268,90.2137,954.9799,138.9293,1019.4766,20.458,1715.0,-93.2804
298162,LL,20,1.050195,-29.8045,1.051005,-150.0254,1.054759,90.2043,1337.734,143.2725,1390.0257,23.7417,1717.7861,-93.7598
298162,LL,30,1.050886,-29.8132,1.05156,-149.9538,1.053913,90.2,1467.6623,144.2788,1513.871,24.5668,1718.8699,-93.9205
298162,LL,40,1.051235,-29.8175,1.051834,-149.9179,1.053489,90.1976,1533.0075,144.7298,1575.8228,24.9467,1719.4419,-94.0009
298162,3LG,0,0.861896,-29.2787,0.861892,-149.2798,0.861898,90.722,42310.1178,-100.9541,42309.6387,139.0453,42309.7893,19.0466
298162,3LG,10,1.051078,-30.0046,1.051432,-149.9856,1.051016,90.0144,964.8845,140.193,995.832,20.3814,956.8068,-100.1428
