fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.125127,-118.0062,1.03707,-151.8181,1.035411,88.6133,12.1789,-55.8456,55.0489,-86.1087,46.173,154.4214
318412,SLG,10,1.02687,-31.538,1.031764,-151.1765,1.023855,88.6899,50.7405,36.9192,50.5687,-88.4416,50.3502,153.0245
318412,SLG,20,1.026876,-31.515,1.031767,-151.1765,1.023853,88.6897,50.7367,36.9429,50.5709,-88.4415,50.3522,153.0241
318412,SLG,30,1.026878,-31.5073,1.031767,-151.1765,1.023852,88.6896,50.7354,36.9508,50.5716,-88.4414,50.3529,153.024
318412,SLG,40,1.026879,-31.5035,1.031768,-151.1765,1.023852,88.6896,50.7348,36.9547,50.572,-88.4414,50.3532,153.024
318412,LL,0,0.117333,-113.9875,0.134297,122.7338,1.037007,88.1649,10.2701,-83.0068,10.4724,-147.2674,50.6003,156.7381
318412,LL,10,1.026872,-31.5376,1.03175,-151.2225,1.023852,88.6899,50.7364,36.9201,50.5763,-88.4883,50.3459,153.0245
318412,LL,20,1.026877,-31.5148,1.03176,-151.1995,1.023851,88.6897,50.7346,36.9433,50.5747,-88.4648,50.3501,153.0241
318412,LL,30,1.026879,-31.5072,1.031763,-151.1918,1.023851,88.6896,50.734,36.9511,50.5741,-88.457,50.3514,153.024
318412,LL,40,1.02688,-31.5034,1.031764,-151.188,1.023851,88.6896,50.7337,36.955,50.5739,-88.4531,50.3521,153.024
318412,3LG,0,0.12844,-113.6808,0.129068,126.6391,0.12806,6.5181,6.341,-45.9129,6.3292,-171.65,6.2943,70.0837
318412,3LG,10,1.026868,-31.5376,1.031755,-151.2221,1.023837,88.6438,50.7321,36.9203,50.5723,-88.4878,50.3535,152.9774
318412,3LG,20,1.026875,-31.5148,1.031762,-151.1993,1.023844,88.6666,50.7325,36.9434,50.5727,-88.4645,50.3538,153.0006
318412,3LG,30,1.026877,-31.5072,1.031764,-151.1917,1.023846,88.6742,50.7326,36.9512,50.5728,-88.4568,50.354,153.0083
