fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.491992,-78.7699,1.444594,-129.618,1.010656,101.8598,0.0,12.7468,0.0,-38.8402,0.0,-167.9833
318412,SLG,10,1.261991,-19.4115,1.260347,-139.0335,1.254473,100.5201,0.0,71.5441,0.0,-48.1756,0.0,-169.0056
318412,SLG,20,1.261886,-19.3903,1.260432,-139.0372,1.2545,100.5253,0.0,71.4044,0.0,-48.158,0.0,-168.9928
318412,SLG,30,1.261851,-19.3832,1.26046,-139.0385,1.254509,100.5271,0.0,71.3813,0.0,-48.1536,0.0,-169.0841
318412,SLG,40,1.261833,-19.3797,1.260474,-139.0391,1.254514,100.5279,0.0,71.3592,0.0,-48.1661,0.0,-169.0311
318412,LL,0,0.427152,-108.9506,0.306182,-154.2013,1.126395,108.8517,0.0,-17.5751,0.0,-62.6025,0.0,-160.8087
318412,LL,10,1.261935,-19.422,1.260558,-139.0762,1.254302,100.5276,0.0,71.3264,0.0,-48.1857,0.0,-169.0841
318412,LL,20,1.261858,-19.3955,1.260537,-139.0586,1.254415,100.5291,0.0,71.4091,0.0,-48.0782,0.0,-169.0311
318412,LL,30,1.261832,-19.3867,1.26053,-139.0527,1.254452,100.5296,0.0,71.607,0.0,-48.1153,0.0,-169.1499
318412,LL,40,1.261819,-19.3823,1.260526,-139.0498,1.254471,100.5298,0.0,71.4366,0.0,-48.1604,0.0,-169.0184
318412,3LG,0,0.176661,-93.0975,0.176341,147.0844,0.176014,26.6412,0.0,-2.3966,0.0,-122.0038,0.0,117.1252
318412,3LG,10,1.261766,-19.4147,1.260502,-139.0866,1.254514,100.4849,0.0,71.4826,0.0,-48.1631,0.0,-169.1094
318412,3LG,20,1.261773,-19.3919,1.260509,-139.0637,1.254521,100.5077,0.0,71.5074,0.0,-48.2152,0.0,-169.0587
318412,3LG,30,1.261776,-19.3843,1.260511,-139.0561,1.254523,100.5153,0.0,71.3752,0.0,-48.2524,0.0,-168.9655
318412,3LG,40,1.261777,-19.3805,1.260512,-139.0523,1.254524,100.5191,0.0,71.4592,0.0,-48.0935,0.0,-168.9526
243937,SLG,0,0.727666,-96.2243,1.959953,-155.3824,1.63578,129.0892,0.0,-4.6106,0.0,-64.2619,0.0,-140.7491
243937,SLG,10,1.25595,-19.7176,1.266097,-139.1201,1.253236,100.7901,0.0,71.0186,0.0,-48.3077,0.0,-168.9526
243937,SLG,20,1.258856,-19.5437,1.263316,-139.0806,1.253873,100.6606,0.0,71.1717,0.0,-48.1407,0.0,-168.887
243937,SLG,30,1.259828,-19.4855,1.262385,-139.0674,1.254089,100.6173,0.0,71.4169,0.0,-48.2049,0.0,-168.9928
243937,SLG,40,1.260316,-19.4564,1.261919,-139.0608,1.254198,100.5957,0.0,71.3779,0.0,-48.173,0.0,-168.9782
243937,LL,0,0.376351,-128.5962,0.374298,-140.2168,1.673107,105.4332,0.0,-36.9473,0.0,-48.6255,0.0,-164.3035
243937,LL,10,1.254659,-19.4599,1.260213,-139.4669,1.258777,100.7109,0.0,71.3542,0.0,-48.4695,0.0,-168.9127
243937,LL,20,1.2582,-19.4144,1.260368,-139.2548,1.25666,100.6215,0.0,71.406,0.0,-48.4708,0.0,-168.9255
243937,LL,30,1.259389,-19.3993,1.260418,-139.1838,1.255951,100.5913,0.0,71.3512,0.0,-48.339,0.0,-169.0037
243937,LL,40,1.259985,-19.3917,1.260443,-139.1481,1.255596,100.5762,0.0,71.3713,0.0,-48.3307,0.0,-169.0968
243937,3LG,0,0.043701,-76.5976,0.043624,163.5708,0.043547,43.1472,0.0,14.2392,0.0,-105.4993,0.0,133.7789
243937,3LG,10,1.260187,-19.5373,1.258925,-139.2096,1.252951,100.3622,0.0,71.2526,0.0,-48.2388,0.0,-169.3474
243937,3LG,20,1.260985,-19.4532,1.259722,-139.1253,1.25374,100.4463,0.0,71.4207,0.0,-48.1578,0.0,-169.1751
243937,3LG,30,1.26125,-19.4252,1.259987,-139.0972,1.254003,100.4744,0.0,71.3293,0.0,-48.1964,0.0,-169.0841
243937,3LG,40,1.261383,-19.4112,1.260119,-139.0831,1.254134,100.4884,0.0,71.4054,0.0,-48.2084,0.0,-169.0184
157347,SLG,0,0.592468,-36.8544,1.572311,-150.5667,1.451973,115.186,0.0,54.2654,0.0,-59.4171,0.0,-154.4968
157347,SLG,10,1.257165,-20.0491,1.267741,-138.9584,1.249332,100.7732,0.0,70.9088,0.0,-48.032,0.0,-168.9011
157347,SLG,20,1.259494,-19.7113,1.264143,-138.9981,1.251892,100.6514,0.0,71.0991,0.0,-48.0487,0.0,-168.9928
157347,SLG,30,1.260261,-19.5977,1.262937,-139.012,1.252762,100.611,0.0,71.1697,0.0,-48.2498,0.0,-169.0587
157347,SLG,40,1.260643,-19.5407,1.262333,-139.0191,1.2532,100.5909,0.0,71.1731,0.0,-48.1088,0.0,-169.0714
157347,LL,0,0.540227,-25.2425,0.649905,-148.1938,1.542322,101.826,0.0,65.1469,0.0,-56.8683,0.0,-167.8327
157347,LL,10,1.251997,-19.8086,1.262952,-139.6388,1.256545,100.8554,0.0,71.0844,0.0,-48.858,0.0,-168.5854
157347,LL,20,1.256861,-19.5914,1.261801,-139.341,1.255504,100.6951,0.0,71.2015,0.0,-48.5232,0.0,-168.8343
157347,LL,30,1.258494,-19.5178,1.261388,-139.2412,1.255171,100.6407,0.0,71.3628,0.0,-48.2089,0.0,-168.9526
157347,LL,40,1.259314,-19.4809,1.261175,-139.1912,1.255008,100.6133,0.0,71.3014,0.0,-48.3157,0.0,-168.8998
157347,3LG,0,0.604469,-23.8857,0.603277,-143.7185,0.602103,95.8311,0.0,66.8276,0.0,-52.9528,0.0,-173.7981
157347,3LG,10,1.259093,-19.7264,1.257847,-139.3988,1.25187,100.1735,0.0,70.9763,0.0,-48.5041,0.0,-169.4256
157347,3LG,20,1.260447,-19.5483,1.259192,-139.2204,1.253209,100.3515,0.0,71.279,0.0,-48.3129,0.0,-169.1751
157347,3LG,30,1.260894,-19.4887,1.259635,-139.1607,1.25365,100.411,0.0,71.2774,0.0,-48.2936,0.0,-169.1751
157347,3LG,40,1.261116,-19.4588,1.259856,-139.1308,1.253871,100.4409,0.0,71.2676,0.0,-48.2456,0.0,-169.0968
298162,SLG,0,0.50243,-89.5297,1.783301,-146.1515,1.31077,123.7447,0.0,2.0841,0.0,-55.0166,0.0,-146.3545
298162,SLG,10,1.258787,-21.1042,1.273415,-138.5282,1.238268,100.7763,0.0,69.8112,0.0,-47.6476,0.0,-168.9298
298162,SLG,20,1.260389,-20.242,1.266917,-138.7777,1.246307,100.6483,0.0,70.5453,0.0,-47.7495,0.0,-168.8751
298162,SLG,30,1.260876,-19.9522,1.264772,-138.8639,1.249028,100.6079,0.0,70.8299,0.0,-48.0978,0.0,-168.9671
298162,SLG,40,1.261111,-19.8068,1.263704,-138.9076,1.250395,100.5881,0.0,71.0489,0.0,-48.0174,0.0,-168.98
298162,LL,0,0.320702,-138.8552,0.31985,-141.2224,1.549117,107.6707,0.0,-46.9368,0.0,-49.3633,0.0,-161.9609
298162,LL,10,1.242569,-20.8735,1.269755,-140.2692,1.251254,101.2973,0.0,70.1004,0.0,-49.3569,0.0,-168.229
298162,LL,20,1.252164,-20.1289,1.265346,-139.6541,1.252693,100.9158,0.0,70.7778,0.0,-48.7633,0.0,-168.6638
298162,LL,30,1.255368,-19.8773,1.263783,-139.4495,1.253259,100.7878,0.0,71.011,0.0,-48.6049,0.0,-169.0184
298162,LL,40,1.256971,-19.7509,1.262984,-139.3473,1.253559,100.7236,0.0,71.1538,0.0,-48.5323,0.0,-168.7295
298162,3LG,0,0.007762,-85.7621,0.00775,154.3891,0.007732,34.0334,0.0,4.9401,0.0,-114.587,0.0,124.443
298162,3LG,10,1.254977,-20.3584,1.253818,-140.0301,1.247789,99.5449,0.0,70.3611,0.0,-49.1705,0.0,-170.0308
298162,3LG,20,1.258417,-19.8651,1.257205,-139.5368,1.251195,100.0364,0.0,70.9038,0.0,-48.7671,0.0,-169.4914
298162,3LG,30,1.259547,-19.7,1.258317,-139.3718,1.252314,100.2008,0.0,71.2188,0.0,-48.4765,0.0,-169.335
298162,3LG,40,1.260108,-19.6174,1.25887,-139.2892,1.252871,100.2832,0.0,71.3054,0.0,-48.4229,0.0,-169.4792
165448,SLG,0,0.495385,-89.703,1.789965,-145.9299,1.303766,124.0327,0.0,2.1993,0.0,-54.7757,0.0,-145.8622
165448,SLG,10,1.259273,-21.2364,1.274042,-138.465,1.236746,100.7682,0.0,69.6869,0.0,-47.5982,0.0,-168.9705
165448,SLG,20,1.260654,-20.3086,1.267214,-138.7451,1.245539,100.6432,0.0,70.4609,0.0,-47.9586,0.0,-168.8621
165448,SLG,30,1.261059,-19.9968,1.264965,-138.8419,1.248514,100.6043,0.0,70.7346,0.0,-47.9483,0.0,-168.8481
165448,SLG,40,1.26125,-19.8403,1.263847,-138.891,1.250009,100.5853,0.0,71.0574,0.0,-47.9898,0.0,-168.9269
165448,LL,0,0.317796,-139.5317,0.317071,-141.7449,1.550442,107.8794,0.0,-47.8525,0.0,-49.9361,0.0,-161.8913
165448,LL,10,1.241539,-21.0159,1.270785,-140.3403,1.250385,101.3546,0.0,69.6646,0.0,-49.413,0.0,-168.2044
165448,LL,20,1.251661,-20.2013,1.265888,-139.6889,1.252222,100.9441,0.0,70.5252,0.0,-48.8741,0.0,-168.8351
165448,LL,30,1.255036,-19.9258,1.26415,-139.4725,1.252938,100.8065,0.0,70.7888,0.0,-48.629,0.0,-168.6901
165448,LL,40,1.256723,-19.7874,1.263262,-139.3644,1.253315,100.7376,0.0,70.9415,0.0,-48.4158,0.0,-168.7557
165448,3LG,0,0.00719,-86.1511,0.007179,153.9985,0.007162,33.6497,0.0,4.558,0.0,-115.0405,0.0,123.9947
165448,3LG,10,1.254517,-20.4375,1.253373,-140.109,1.247331,99.4665,0.0,70.4053,0.0,-49.2463,0.0,-170.1718
165448,3LG,20,1.258194,-19.9048,1.256989,-139.5765,1.250973,99.997,0.0,70.9077,0.0,-48.4861,0.0,-169.6353
165448,3LG,30,1.259399,-19.7266,1.258175,-139.3983,1.252167,100.1745,0.0,71.2369,0.0,-48.5566,0.0,-169.467
165448,3LG,40,1.259998,-19.6373,1.258764,-139.3091,1.252761,100.2634,0.0,71.2721,0.0,-48.4875,0.0,-169.5036
165449,SLG,0,0.431766,-94.2426,1.849859,-145.7775,1.299817,126.6439,0.0,-2.3616,0.0,-54.7346,0.0,-143.448
165449,SLG,10,1.265802,-22.5737,1.28084,-137.8114,1.220809,100.6896,0.0,68.2507,0.0,-47.0417,0.0,-168.852
165449,SLG,20,1.26426,-20.982,1.270308,-138.4048,1.237509,100.5885,0.0,69.8274,0.0,-47.488,0.0,-169.0223
165449,SLG,30,1.263539,-20.4466,1.266957,-138.6122,1.24315,100.5644,0.0,70.4227,0.0,-47.7191,0.0,-168.9413
165449,SLG,40,1.263139,-20.1781,1.265313,-138.7177,1.245983,100.5541,0.0,70.8054,0.0,-47.83,0.0,-169.0332
165449,LL,0,0.28618,-147.4689,0.286159,-148.9078,1.587102,108.8734,0.0,-55.358,0.0,-56.6937,0.0,-160.9432
165449,LL,10,1.232114,-22.4619,1.28317,-141.0569,1.241601,101.9706,0.0,68.3182,0.0,-50.1694,0.0,-167.7208
165449,LL,20,1.247221,-20.9378,1.272381,-140.0328,1.24732,101.2424,0.0,70.0155,0.0,-49.1443,0.0,-168.5448
165449,LL,30,1.252141,-20.4198,1.268542,-139.6983,1.249556,101.0029,0.0,70.5224,0.0,-48.7724,0.0,-168.5314
165449,LL,40,1.254576,-20.1589,1.266578,-139.5325,1.250737,100.8839,0.0,70.7274,0.0,-48.6984,0.0,-168.7164
165449,3LG,0,0.004174,-90.7324,0.00417,149.3899,0.004158,29.124,0.0,-0.0588,0.0,-119.6603,0.0,119.4222
165449,3LG,10,1.251256,-21.2245,1.250329,-140.8916,1.244066,98.6896,0.0,69.6348,0.0,-50.0265,0.0,-170.8033
165449,3LG,20,1.256664,-20.3007,1.255567,-139.9698,1.249434,99.6062,0.0,70.4087,0.0,-49.1331,0.0,-170.0192
