fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.124643,-118.2339,1.03453,-151.8632,1.032854,88.5999,1.0921,-78.6292,2.2298,-161.8344,2.5963,42.8531
318412,SLG,10,1.024751,-31.5541,1.029019,-151.1999,1.021246,88.6545,2.5755,-59.1243,2.5755,-179.1256,2.5755,60.8756
318412,SLG,20,1.024757,-31.531,1.029022,-151.1999,1.021243,88.6543,2.5755,-59.1167,2.5755,-179.1181,2.5755,60.8833
318412,SLG,30,1.024759,-31.5234,1.029023,-151.1999,1.021243,88.6542,2.5755,-59.1142,2.5755,-179.1155,2.5755,60.8858
318412,SLG,40,1.02476,-31.5195,1.029023,-151.1999,1.021242,88.6542,2.5755,-59.1129,2.5755,-179.1143,2.5754,60.8871
318412,LL,0,0.116568,-114.0618,0.134204,122.5746,1.034484,88.1314,1.3785,-120.3172,0.6538,-128.0283,2.0282,57.2039
318412,LL,10,1.024754,-31.5536,1.029005,-151.2459,1.021242,88.6546,2.5755,-59.1396,2.5755,-179.1409,2.5755,60.8606
318412,LL,20,1.024759,-31.5308,1.029015,-151.2229,1.021242,88.6543,2.5755,-59.1244,2.5755,-179.1257,2.5755,60.8758
318412,LL,30,1.02476,-31.5232,1.029018,-151.2152,1.021242,88.6543,2.5755,-59.1193,2.5755,-179.1207,2.5755,60.8808
318412,LL,40,1.024761,-31.5194,1.029019,-151.2114,1.021241,88.6542,2.5755,-59.1167,2.5755,-179.1181,2.5755,60.8833
318412,3LG,0,0.128167,-113.6972,0.128714,126.6144,0.127725,6.4819,0.3308,-141.229,0.3314,98.7416,0.331,-21.3403
318412,3LG,10,1.024749,-31.5536,1.02901,-151.2455,1.021227,88.6084,2.5756,-59.1547,2.5755,-179.1561,2.5755,60.8453
318412,3LG,20,1.024756,-31.5308,1.029017,-151.2227,1.021234,88.6313,2.5755,-59.1319,2.5755,-179.1333,2.5755,60.8681
318412,3LG,30,1.024759,-31.5232,1.029019,-151.2151,1.021237,88.6389,2.5755,-59.1243,2.5755,-179.1257,2.5755,60.8757
318412,3LG,40,1.02476,-31.5194,1.029021,-151.2113,1.021238,88.6427,2.5755,-59.1205,2.5755,-179.1219,2.5755,60.8795
243937,SLG,0,0.012427,104.7126,1.322929,172.8191,1.726169,102.5404,2.4593,-70.6265,2.4934,178.1095,2.796,53.1657
243937,SLG,10,1.018098,-31.664,1.031349,-151.459,1.024214,88.899,2.5766,-59.1651,2.5766,-179.1659,2.5766,60.8343
243937,SLG,20,1.021422,-31.5862,1.03019,-151.3299,1.022727,88.7772,2.5761,-59.1372,2.5761,-179.1383,2.576,60.8625
243937,SLG,30,1.022534,-31.5602,1.029802,-151.2867,1.022232,88.7363,2.5759,-59.1279,2.5759,-179.1291,2.5758,60.872
243937,SLG,40,1.02309,-31.5472,1.029608,-151.265,1.021984,88.7158,2.5758,-59.1232,2.5758,-179.1244,2.5757,60.8767
243937,LL,0,0.022287,-37.1921,0.037255,96.4519,1.47005,83.3643,1.7852,-122.811,1.6251,-125.4786,3.4094,55.9177
243937,LL,10,1.021049,-31.4206,1.024731,-151.6125,1.026494,88.641,2.5778,-59.2215,2.5777,-179.222,2.5777,60.7791
243937,LL,20,1.022895,-31.4639,1.026869,-151.4068,1.023883,88.6476,2.5767,-59.1654,2.5766,-179.1664,2.5766,60.8349
243937,LL,30,1.023515,-31.4785,1.027586,-151.338,1.023006,88.6498,2.5763,-59.1466,2.5762,-179.1478,2.5762,60.8535
243937,LL,40,1.023826,-31.4858,1.027945,-151.3035,1.022566,88.6509,2.5761,-59.1373,2.576,-179.1385,2.576,60.8629
243937,3LG,0,0.031896,-96.6255,0.032016,143.687,0.031777,23.5374,0.0823,-124.1632,0.0825,115.8065,0.0823,-4.2711
243937,3LG,10,1.023376,-31.678,1.027636,-151.369,1.019846,88.4842,2.579,-59.2771,2.5789,-179.2785,2.5789,60.7229
