fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
318412,SLG,0,0.586371,-77.7726,1.568606,-127.8704,1.046728,102.6892,742.6972,-95.3998,1256.4527,-144.4869,865.5902,85.8519
318412,SLG,10,1.348921,-18.7209,1.345971,-138.3388,1.339957,101.1751,1065.1353,-36.0492,1062.1359,-155.6547,1054.3358,83.8567
318412,SLG,20,1.348794,-18.6997,1.346071,-138.343,1.339992,101.1809,1065.0242,-36.028,1062.2191,-155.6595,1054.369,83.863
318412,SLG,30,1.348751,-18.6927,1.346104,-138.3444,1.340003,101.1829,1064.9871,-36.021,1062.2468,-155.661,1054.3801,83.8651
318412,SLG,40,1.348729,-18.6892,1.346121,-138.3451,1.340009,101.1838,1064.9685,-36.0175,1062.2607,-155.6618,1054.3856,83.8661
318412,LL,0,0.504886,-109.1797,0.36999,-150.9432,1.186828,110.831,633.6985,-127.4655,473.6752,-167.2976,925.2488,94.7458
318412,LL,10,1.34885,-18.7325,1.346227,-138.3813,1.339754,101.1836,1065.0677,-36.0618,1062.3583,-155.6973,1054.167,83.8662
318412,LL,20,1.348758,-18.7056,1.346199,-138.3643,1.33989,101.1852,1064.9903,-36.0343,1062.3304,-155.6807,1054.2845,83.8677
318412,LL,30,1.348727,-18.6966,1.346189,-138.3586,1.339936,101.1857,1064.9645,-36.0252,1062.3211,-155.6752,1054.3237,83.8683
318412,LL,40,1.348712,-18.6921,1.346185,-138.3557,1.339959,101.1859,1064.9516,-36.0206,1062.3164,-155.6725,1054.3433,83.8685
318412,3LG,0,0.19587,-91.9581,0.195316,148.2036,0.195072,27.727,236.2077,-108.9315,235.3854,131.2209,234.6901,10.7423
318412,3LG,10,1.34865,-18.7242,1.346155,-138.3928,1.340011,101.1411,1064.9007,-36.0525,1062.2904,-155.7098,1054.3901,83.8237
318412,3LG,20,1.348658,-18.7014,1.346163,-138.37,1.340019,101.1639,1064.9069,-36.0297,1062.2965,-155.687,1054.3962,83.8465
318412,3LG,30,1.34866,-18.6938,1.346166,-138.3624,1.340022,101.1715,1064.9089,-36.0221,1062.2985,-155.6794,1054.3982,83.8541
318412,3LG,40,1.348662,-18.69,1.346167,-138.3586,1.340023,101.1753,1064.9099,-36.0183,1062.2994,-155.6756,1054.3992,83.8579
243937,SLG,0,0.879858,-96.869,2.158291,-153.0628,1.705163,132.356,936.9522,-115.7628,1753.2518,-169.4191,1327.4815,117.4555
243937,SLG,10,1.342615,-19.0529,1.352575,-138.4072,1.338029,101.4529,1060.1741,-36.4036,1067.7019,-155.7114,1052.45,84.1452
243937,SLG,20,1.345629,-18.8661,1.349384,-138.3772,1.339017,101.3201,1062.5347,-36.2056,1065.0112,-155.6877,1053.4164,84.0075
243937,SLG,30,1.346639,-18.8037,1.348315,-138.3672,1.339351,101.2757,1063.3255,-36.1394,1064.1103,-155.6799,1053.7428,83.9614
243937,SLG,40,1.347145,-18.7724,1.34778,-138.3622,1.339519,101.2535,1063.7216,-36.1063,1063.6591,-155.6759,1053.9068,83.9384
243937,LL,0,0.462417,-129.5467,0.462269,-140.0026,1.775804,107.5122,595.4736,-148.4284,597.9934,-158.1901,1396.8554,91.3661
243937,LL,10,1.340619,-18.7889,1.34646,-138.7797,1.344388,101.3931,1058.2192,-36.1301,1062.9077,-156.1062,1057.7978,84.0982
243937,LL,20,1.34462,-18.7337,1.346321,-138.5644,1.342214,101.2908,1061.5476,-36.0685,1062.6105,-155.8862,1056.1046,83.9847
243937,LL,30,1.345963,-18.7153,1.346272,-138.4923,1.341487,101.2563,1062.665,-36.048,1062.5088,-155.8125,1055.5382,83.9464
243937,LL,40,1.346637,-18.7062,1.346247,-138.4561,1.341122,101.239,1063.2254,-36.0377,1062.4577,-155.7755,1055.2546,83.9272
243937,3LG,0,0.048452,-75.4595,0.048318,164.6893,0.048261,44.2336,58.4187,-92.4364,58.2215,147.704,58.0511,27.2474
243937,3LG,10,1.346962,-18.8468,1.344472,-138.5159,1.338343,101.0184,1063.5673,-36.1751,1060.9623,-155.8328,1053.0772,83.7009
243937,3LG,20,1.347814,-18.7627,1.345322,-138.4316,1.339186,101.1025,1064.2408,-36.091,1061.6331,-155.7486,1053.7404,83.785
243937,3LG,30,1.348098,-18.7347,1.345605,-138.4035,1.339466,101.1306,1064.465,-36.063,1061.8564,-155.7204,1053.9611,83.8131
243937,3LG,40,1.34824,-18.7207,1.345747,-138.3894,1.339606,101.1446,1064.577,-36.049,1061.9679,-155.7064,1054.0714,83.8271
157347,SLG,0,0.663307,-39.1393,1.711671,-149.2381,1.529606,117.0014,801.3345,-58.6958,1374.4128,-166.2717,1195.2983,100.7965
157347,SLG,10,1.344355,-19.3868,1.354174,-138.228,1.333582,101.421,1061.8259,-36.7425,1068.9152,-155.5169,1048.7277,84.103
157347,SLG,20,1.346535,-19.0349,1.350184,-138.2858,1.336762,101.3032,1063.3903,-36.377,1065.6169,-155.5885,1051.5297,83.9853
157347,SLG,30,1.347251,-18.9166,1.348849,-138.3059,1.337841,101.2642,1063.9026,-36.2541,1064.5138,-155.6133,1052.4793,83.9464
157347,SLG,40,1.347607,-18.8573,1.34818,-138.3161,1.338384,101.2448,1064.157,-36.1925,1063.9616,-155.6258,1052.9571,83.9271
157347,LL,0,0.578527,-25.3362,0.741381,-147.8807,1.650132,103.2712,676.8083,-43.0063,910.0346,-165.6247,1304.1159,86.5557
157347,LL,10,1.337938,-19.1551,1.349659,-138.937,1.34157,101.5406,1056.1558,-36.5117,1065.6537,-156.2535,1055.3094,84.2512
157347,LL,20,1.343273,-18.9195,1.34799,-138.6431,1.340757,101.3657,1060.512,-36.2621,1064.04,-155.9597,1054.8182,84.0623
157347,LL,30,1.345064,-18.8398,1.3474,-138.5447,1.340504,101.3065,1061.974,-36.1777,1063.4747,-155.8614,1054.6709,83.9984
157347,LL,40,1.345962,-18.7997,1.347099,-138.4954,1.340381,101.2767,1062.7069,-36.1352,1063.1869,-155.8122,1054.6004,83.9663
157347,3LG,0,0.669995,-22.7456,0.667942,-142.5997,0.667045,96.9145,805.9591,-39.6958,802.924,-159.5595,800.1054,79.9566
157347,3LG,10,1.345793,-19.036,1.343322,-138.7051,1.337187,100.8298,1062.6441,-36.3643,1060.0548,-156.022,1052.1674,83.5123
157347,3LG,20,1.34724,-18.8579,1.344757,-138.5267,1.338617,101.0077,1063.7868,-36.1862,1061.1871,-155.8437,1053.293,83.6902
157347,3LG,30,1.347717,-18.7982,1.34523,-138.467,1.339089,101.0672,1064.164,-36.1265,1061.5607,-155.784,1053.6646,83.7498
157347,3LG,40,1.347955,-18.7684,1.345466,-138.4371,1.339325,101.0971,1064.3519,-36.0967,1061.7469,-155.7541,1053.8497,83.7796
298162,SLG,0,0.629693,-89.8495,1.955608,-144.0483,1.352444,126.5376,822.4413,-108.4776,1581.4154,-160.5229,1042.1927,111.3628
298162,SLG,10,1.34738,-20.454,1.359926,-137.7439,1.320826,101.3834,1065.0133,-37.8285,1073.4219,-154.9866,1037.9647,84.0387
298162,SLG,20,1.34814,-19.5718,1.352977,-138.0382,1.330333,101.2794,1065.0585,-36.9234,1067.7936,-155.3174,1046.1093,83.9477
298162,SLG,30,1.348342,-19.2753,1.350691,-138.1395,1.333544,101.2472,1065.0315,-36.6192,1065.9471,-155.4312,1048.8574,83.9202
298162,SLG,40,1.348433,-19.1266,1.349555,-138.1908,1.335157,101.2316,1065.0099,-36.4666,1065.0297,-155.4888,1050.2376,83.9069
298162,LL,0,0.402825,-139.2211,0.402167,-141.3115,1.64685,109.9006,526.1818,-157.8251,525.8168,-159.7526,1297.6076,93.8593
298162,LL,10,1.328233,-20.2747,1.357851,-139.528,1.334658,101.9987,1048.5723,-37.6787,1072.8383,-156.8186,1049.1055,84.7317
298162,LL,20,1.338444,-19.4843,1.35224,-138.9361,1.337108,101.5938,1056.74,-36.8507,1067.7564,-156.2394,1051.552,84.301
298162,LL,30,1.341851,-19.2175,1.350268,-138.7394,1.338028,101.4583,1059.4644,-36.5711,1065.9799,-156.0471,1052.4564,84.1572
